#output
#pwm
state,armed,disarm_disable,pwm_min,pwm_max,actuator,pwm
1028443341,1056964608,992204554,1065353216,1065353216,1,1065353216
1028443341,1056964608,992204554,1065353216,1065353216,2,1065353216
1028443341,1056964608,992204554,1065353216,1065353216,3,1065353216
1028443341,1056964608,992204554,1065353216,1065353216,4,1065353216
1028443341,1056964608,992204554,1065353216,1065353216,5,1065353216
1028443341,1056964608,992204554,1065353216,1068708659,0,1065353216
1028443341,1056964608,992204554,1065353216,1068708659,1,1065353216
1028443341,1056964608,992204554,1065353216,1068708659,2,1065353216
1028443341,1056964608,992204554,1065353216,1068708659,3,1065353216
1028443341,1056964608,992204554,1065353216,1068708659,4,1065353216
1028443341,1056964608,992204554,1065353216,1068708659,5,1065353216
1028443341,1056964608,992204554,1065353216,3197737370,0,1065269330
1028443341,1056964608,992204554,1065353216,3197737370,1,1065185444
1028443341,1056964608,992204554,1065353216,3197737370,2,1065101558
1028443341,1056964608,992204554,1065353216,3197737370,3,1065017672
1028443341,1056964608,992204554,1065353216,3197737370,4,1064933786
1028443341,1056964608,992204554,1065353216,3197737370,5,1064849900
1028443341,1056964608,1008981770,0,0,0,0
1028443341,1056964608,1008981770,0,0,1,0
1028443341,1056964608,1008981770,0,0,2,0
1028443341,1056964608,1008981770,0,0,3,0
1028443341,1056964608,1008981770,0,0,4,0
1028443341,1056964608,1008981770,0,0,5,0
1028443341,1056964608,1008981770,0,1057803469,0,1045220556
1028443341,1056964608,1008981770,0,1057803469,1,1053609164
1028443341,1056964608,1008981770,0,1057803469,2,1057803469
1028443341,1056964608,1008981770,0,1057803469,3,1057803469
1028443341,1056964608,1008981770,0,1057803469,4,1057803469
1028443341,1056964608,1008981770,0,1057803469,5,1057803469
1028443341,1056964608,1008981770,0,1065353216,0,1045220556
1028443341,1056964608,1008981770,0,1065353216,1,1053609164
1028443341,1056964608,1008981770,0,1065353216,2,1058642329
1028443341,1056964608,1008981770,0,1065353216,3,1061997772
1028443341,1056964608,1008981770,0,1065353216,4,1065353215
1028443341,1056964608,1008981770,0,1065353216,5,1065353216
1028443341,1056964608,1008981770,0,1068708659,0,1045220556
1028443341,1056964608,1008981770,0,1068708659,1,1053609164
1028443341,1056964608,1008981770,0,1068708659,2,1058642329
1028443341,1056964608,1008981770,0,1068708659,3,1061997772
1028443341,1056964608,1008981770,0,1068708659,4,1065353215
1028443341,1056964608,1008981770,0,1068708659,5,1065353216
1028443341,1056964608,1008981770,0,3197737370,0,0
1028443341,1056964608,1008981770,0,3197737370,1,0
1028443341,1056964608,1008981770,0,3197737370,2,0
1028443341,1056964608,1008981770,0,3197737370,3,0
1028443341,1056964608,1008981770,0,3197737370,4,0
1028443341,1056964608,1008981770,0,3197737370,5,0
1028443341,1056964608,1008981770,1050253722,0,0,1049582633
1028443341,1056964608,1008981770,1050253722,0,1,1048911544
1028443341,1056964608,1008981770,1050253722,0,2,1047904911
1028443341,1056964608,1008981770,1050253722,0,3,1046562734
1028443341,1056964608,1008981770,1050253722,0,4,1045220557
1028443341,1056964608,1008981770,1050253722,0,5,1043878380
1028443341,1056964608,1008981770,1050253722,1057803469,0,1056964608
1028443341,1056964608,1008981770,1050253722,1057803469,1,1057803469
1028443341,1056964608,1008981770,1050253722,1057803469,2,1057803469
1028443341,1056964608,1008981770,1050253722,1057803469,3,1057803469
1028443341,1056964608,1008981770,1050253722,1057803469,4,1057803469
1028443341,1056964608,1008981770,1050253722,1057803469,5,1057803469
1028443341,1056964608,1008981770,1050253722,1065353216,0,1056964608
1028443341,1056964608,1008981770,1050253722,1065353216,1,1060320051
1028443341,1056964608,1008981770,1050253722,1065353216,2,1063675494
1028443341,1056964608,1008981770,1050253722,1065353216,3,1065353216
1028443341,1056964608,1008981770,1050253722,1065353216,4,1065353216
1028443341,1056964608,1008981770,1050253722,1065353216,5,1065353216
1028443341,1056964608,1008981770,1050253722,1068708659,0,1056964608
1028443341,1056964608,1008981770,1050253722,1068708659,1,1060320051
1028443341,1056964608,1008981770,1050253722,1068708659,2,1063675494
1028443341,1056964608,1008981770,1050253722,1068708659,3,1065353216
1028443341,1056964608,1008981770,1050253722,1068708659,4,1065353216
1028443341,1056964608,1008981770,1050253722,1068708659,5,1065353216
1028443341,1056964608,1008981770,1050253722,3197737370,0,1049582633
1028443341,1056964608,1008981770,1050253722,3197737370,1,1048911544
1028443341,1056964608,1008981770,1050253722,3197737370,2,1047904911
1028443341,1056964608,1008981770,1050253722,3197737370,3,1046562734
1028443341,1056964608,1008981770,1050253722,3197737370,4,1045220557
1028443341,1056964608,1008981770,1050253722,3197737370,5,1043878380
1028443341,1056964608,1008981770,1065353216,0,0,1065017672
1028443341,1056964608,1008981770,1065353216,0,1,1064682128
1028443341,1056964608,1008981770,1065353216,0,2,1064346584
1028443341,1056964608,1008981770,1065353216,0,3,1064011040
1028443341,1056964608,1008981770,1065353216,0,4,1063675496
1028443341,1056964608,1008981770,1065353216,0,5,1063339952
1028443341,1056964608,1008981770,1065353216,1057803469,0,1065017672
1028443341,1056964608,1008981770,1065353216,1057803469,1,1064682128
1028443341,1056964608,1008981770,1065353216,1057803469,2,1064346584
1028443341,1056964608,1008981770,1065353216,1057803469,3,1064011040
1028443341,1056964608,1008981770,1065353216,1057803469,4,1063675496
1028443341,1056964608,1008981770,1065353216,1057803469,5,1063339952
1028443341,1056964608,1008981770,1065353216,1065353216,0,1065353216
1028443341,1056964608,1008981770,1065353216,1065353216,1,1065353216
1028443341,1056964608,1008981770,1065353216,1065353216,2,1065353216
1028443341,1056964608,1008981770,1065353216,1065353216,3,1065353216
1028443341,1056964608,1008981770,1065353216,1065353216,4,1065353216
1028443341,1056964608,1008981770,1065353216,1065353216,5,1065353216
1028443341,1056964608,1008981770,1065353216,1068708659,0,1065353216
1028443341,1056964608,1008981770,1065353216,1068708659,1,1065353216
1028443341,1056964608,1008981770,1065353216,1068708659,2,1065353216
1028443341,1056964608,1008981770,1065353216,1068708659,3,1065353216
1028443341,1056964608,1008981770,1065353216,1068708659,4,1065353216
1028443341,1056964608,1008981770,1065353216,1068708659,5,1065353216
1028443341,1056964608,1008981770,1065353216,3197737370,0,1065017672
1028443341,1056964608,1008981770,1065353216,3197737370,1,1064682128
1028443341,1056964608,1008981770,1065353216,3197737370,2,1064346584
1028443341,1056964608,1008981770,1065353216,3197737370,3,1064011040
1028443341,1056964608,1008981770,1065353216,3197737370,4,1063675496
1028443341,1056964608,1008981770,1065353216,3197737370,5,1063339952
1028443341,1073741824,992204554,0,0,0,0
1028443341,1073741824,992204554,0,0,1,0
1028443341,1073741824,992204554,0,0,2,0
1028443341,1073741824,992204554,0,0,3,0
1028443341,1073741824,992204554,0,0,4,0
1028443341,1073741824,992204554,0,0,5,0
1028443341,1073741824,992204554,0,1057803469,0,1028443340
1028443341,1073741824,992204554,0,1057803469,1,1036831948
1028443341,1073741824,992204554,0,1057803469,2,1041865113
1028443341,1073741824,992204554,0,1057803469,3,1045220556
1028443341,1073741824,992204554,0,1057803469,4,1048575999
1028443341,1073741824,992204554,0,1057803469,5,1050253721
1028443341,1073741824,992204554,0,1065353216,0,1028443340
1028443341,1073741824,992204554,0,1065353216,1,1036831948
1028443341,1073741824,992204554,0,1065353216,2,1041865113
1028443341,1073741824,992204554,0,1065353216,3,1045220556
1028443341,1073741824,992204554,0,1065353216,4,1048575999
1028443341,1073741824,992204554,0,1065353216,5,1050253721
1028443341,1073741824,992204554,0,1068708659,0,1028443340
1028443341,1073741824,992204554,0,1068708659,1,1036831948
1028443341,1073741824,992204554,0,1068708659,2,1041865113
1028443341,1073741824,992204554,0,1068708659,3,1045220556
1028443341,1073741824,992204554,0,1068708659,4,1048575999
1028443341,1073741824,992204554,0,1068708659,5,1050253721
1028443341,1073741824,992204554,0,3197737370,0,0
1028443341,1073741824,992204554,0,3197737370,1,0
1028443341,1073741824,992204554,0,3197737370,2,0
1028443341,1073741824,992204554,0,3197737370,3,0
1028443341,1073741824,992204554,0,3197737370,4,0
1028443341,1073741824,992204554,0,3197737370,5,0
1028443341,1073741824,992204554,1050253722,0,0,1050085950
1028443341,1073741824,992204554,1050253722,0,1,1049918178
1028443341,1073741824,992204554,1050253722,0,2,1049750406
1028443341,1073741824,992204554,1050253722,0,3,1049582634
1028443341,1073741824,992204554,1050253722,0,4,1049414862
1028443341,1073741824,992204554,1050253722,0,5,1049247090
1028443341,1073741824,992204554,1050253722,1057803469,0,1051931444
1028443341,1073741824,992204554,1050253722,1057803469,1,1053609166
1028443341,1073741824,992204554,1050253722,1057803469,2,1055286888
1028443341,1073741824,992204554,1050253722,1057803469,3,1056964609
1028443341,1073741824,992204554,1050253722,1057803469,4,1057803469
1028443341,1073741824,992204554,1050253722,1057803469,5,1057803469
1028443341,1073741824,992204554,1050253722,1065353216,0,1051931444
1028443341,1073741824,992204554,1050253722,1065353216,1,1053609166
1028443341,1073741824,992204554,1050253722,1065353216,2,1055286888
1028443341,1073741824,992204554,1050253722,1065353216,3,1056964609
1028443341,1073741824,992204554,1050253722,1065353216,4,1057803470
1028443341,1073741824,992204554,1050253722,1065353216,5,1058642331
1028443341,1073741824,992204554,1050253722,1068708659,0,1051931444
1028443341,1073741824,992204554,1050253722,1068708659,1,1053609166
1028443341,1073741824,992204554,1050253722,1068708659,2,1055286888
1028443341,1073741824,992204554,1050253722,1068708659,3,1056964609
1028443341,1073741824,992204554,1050253722,1068708659,4,1057803470
1028443341,1073741824,992204554,1050253722,1068708659,5,1058642331
1028443341,1073741824,992204554,1050253722,3197737370,0,1050085950
1028443341,1073741824,992204554,1050253722,3197737370,1,1049918178
1028443341,1073741824,992204554,1050253722,3197737370,2,1049750406
1028443341,1073741824,992204554,1050253722,3197737370,3,1049582634
1028443341,1073741824,992204554,1050253722,3197737370,4,1049414862
1028443341,1073741824,992204554,1050253722,3197737370,5,1049247090
1028443341,1073741824,992204554,1065353216,0,0,1065269330
1028443341,1073741824,992204554,1065353216,0,1,1065185444
1028443341,1073741824,992204554,1065353216,0,2,1065101558
1028443341,1073741824,992204554,1065353216,0,3,1065017672
1028443341,1073741824,992204554,1065353216,0,4,1064933786
1028443341,1073741824,992204554,1065353216,0,5,1064849900
1028443341,1073741824,992204554,1065353216,1057803469,0,1065269330
1028443341,1073741824,992204554,1065353216,1057803469,1,1065185444
1028443341,1073741824,992204554,1065353216,1057803469,2,1065101558
1028443341,1073741824,992204554,1065353216,1057803469,3,1065017672
1028443341,1073741824,992204554,1065353216,1057803469,4,1064933786
1028443341,1073741824,992204554,1065353216,1057803469,5,1064849900
1028443341,1073741824,992204554,1065353216,1065353216,0,1065353216
1028443341,1073741824,992204554,1065353216,1065353216,1,1065353216
1028443341,1073741824,992204554,1065353216,1065353216,2,1065353216
1028443341,1073741824,992204554,1065353216,1065353216,3,1065353216
1028443341,1073741824,992204554,1065353216,1065353216,4,1065353216
1028443341,1073741824,992204554,1065353216,1065353216,5,1065353216
1028443341,1073741824,992204554,1065353216,1068708659,0,1065353216
1028443341,1073741824,992204554,1065353216,1068708659,1,1065353216
1028443341,1073741824,992204554,1065353216,1068708659,2,1065353216
1028443341,1073741824,992204554,1065353216,1068708659,3,1065353216
1028443341,1073741824,992204554,1065353216,1068708659,4,1065353216
1028443341,1073741824,992204554,1065353216,1068708659,5,1065353216
1028443341,1073741824,992204554,1065353216,3197737370,0,1065269330
1028443341,1073741824,992204554,1065353216,3197737370,1,1065185444
1028443341,1073741824,992204554,1065353216,3197737370,2,1065101558
1028443341,1073741824,992204554,1065353216,3197737370,3,1065017672
1028443341,1073741824,992204554,1065353216,3197737370,4,1064933786
1028443341,1073741824,992204554,1065353216,3197737370,5,1064849900
1028443341,1073741824,1008981770,0,0,0,0
1028443341,1073741824,1008981770,0,0,1,0
1028443341,1073741824,1008981770,0,0,2,0
1028443341,1073741824,1008981770,0,0,3,0
1028443341,1073741824,1008981770,0,0,4,0
1028443341,1073741824,1008981770,0,0,5,0
1028443341,1073741824,1008981770,0,1057803469,0,1045220556
1028443341,1073741824,1008981770,0,1057803469,1,1053609164
1028443341,1073741824,1008981770,0,1057803469,2,1057803469
1028443341,1073741824,1008981770,0,1057803469,3,1057803469
1028443341,1073741824,1008981770,0,1057803469,4,1057803469
1028443341,1073741824,1008981770,0,1057803469,5,1057803469
1028443341,1073741824,1008981770,0,1065353216,0,1045220556
1028443341,1073741824,1008981770,0,1065353216,1,1053609164
1028443341,1073741824,1008981770,0,1065353216,2,1058642329
1028443341,1073741824,1008981770,0,1065353216,3,1061997772
1028443341,1073741824,1008981770,0,1065353216,4,1065353215
1028443341,1073741824,1008981770,0,1065353216,5,1065353216
1028443341,1073741824,1008981770,0,1068708659,0,1045220556
1028443341,1073741824,1008981770,0,1068708659,1,1053609164
1028443341,1073741824,1008981770,0,1068708659,2,1058642329
1028443341,1073741824,1008981770,0,1068708659,3,1061997772
1028443341,1073741824,1008981770,0,1068708659,4,1065353215
1028443341,1073741824,1008981770,0,1068708659,5,1065353216
1028443341,1073741824,1008981770,0,3197737370,0,0
1028443341,1073741824,1008981770,0,3197737370,1,0
1028443341,1073741824,1008981770,0,3197737370,2,0
1028443341,1073741824,1008981770,0,3197737370,3,0
1028443341,1073741824,1008981770,0,3197737370,4,0
1028443341,1073741824,1008981770,0,3197737370,5,0
1028443341,1073741824,1008981770,1050253722,0,0,1049582633
1028443341,1073741824,1008981770,1050253722,0,1,1048911544
1028443341,1073741824,1008981770,1050253722,0,2,1047904911
1028443341,1073741824,1008981770,1050253722,0,3,1046562734
1028443341,1073741824,1008981770,1050253722,0,4,1045220557
1028443341,1073741824,1008981770,1050253722,0,5,1043878380
1028443341,1073741824,1008981770,1050253722,1057803469,0,1056964608
1028443341,1073741824,1008981770,1050253722,1057803469,1,1057803469
1028443341,1073741824,1008981770,1050253722,1057803469,2,1057803469
1028443341,1073741824,1008981770,1050253722,1057803469,3,1057803469
1028443341,1073741824,1008981770,1050253722,1057803469,4,1057803469
1028443341,1073741824,1008981770,1050253722,1057803469,5,1057803469
1028443341,1073741824,1008981770,1050253722,1065353216,0,1056964608
1028443341,1073741824,1008981770,1050253722,1065353216,1,1060320051
1028443341,1073741824,1008981770,1050253722,1065353216,2,1063675494
1028443341,1073741824,1008981770,1050253722,1065353216,3,1065353216
1028443341,1073741824,1008981770,1050253722,1065353216,4,1065353216
1028443341,1073741824,1008981770,1050253722,1065353216,5,1065353216
1028443341,1073741824,1008981770,1050253722,1068708659,0,1056964608
1028443341,1073741824,1008981770,1050253722,1068708659,1,1060320051
1028443341,1073741824,1008981770,1050253722,1068708659,2,1063675494
1028443341,1073741824,1008981770,1050253722,1068708659,3,1065353216
1028443341,1073741824,1008981770,1050253722,1068708659,4,1065353216
1028443341,1073741824,1008981770,1050253722,1068708659,5,1065353216
1028443341,1073741824,1008981770,1050253722,3197737370,0,1049582633
1028443341,1073741824,1008981770,1050253722,3197737370,1,1048911544
1028443341,1073741824,1008981770,1050253722,3197737370,2,1047904911
1028443341,1073741824,1008981770,1050253722,3197737370,3,1046562734
1028443341,1073741824,1008981770,1050253722,3197737370,4,1045220557
1028443341,1073741824,1008981770,1050253722,3197737370,5,1043878380
1028443341,1073741824,1008981770,1065353216,0,0,1065017672
1028443341,1073741824,1008981770,1065353216,0,1,1064682128
1028443341,1073741824,1008981770,1065353216,0,2,1064346584
1028443341,1073741824,1008981770,1065353216,0,3,1064011040
1028443341,1073741824,1008981770,1065353216,0,4,1063675496
1028443341,1073741824,1008981770,1065353216,0,5,1063339952
1028443341,1073741824,1008981770,1065353216,1057803469,0,1065017672
1028443341,1073741824,1008981770,1065353216,1057803469,1,1064682128
1028443341,1073741824,1008981770,1065353216,1057803469,2,1064346584
1028443341,1073741824,1008981770,1065353216,1057803469,3,1064011040
1028443341,1073741824,1008981770,1065353216,1057803469,4,1063675496
1028443341,1073741824,1008981770,1065353216,1057803469,5,1063339952
1028443341,1073741824,1008981770,1065353216,1065353216,0,1065353216
1028443341,1073741824,1008981770,1065353216,1065353216,1,1065353216
1028443341,1073741824,1008981770,1065353216,1065353216,2,1065353216
1028443341,1073741824,1008981770,1065353216,1065353216,3,1065353216
1028443341,1073741824,1008981770,1065353216,1065353216,4,1065353216
1028443341,1073741824,1008981770,1065353216,1065353216,5,1065353216
1028443341,1073741824,1008981770,1065353216,1068708659,0,1065353216
1028443341,1073741824,1008981770,1065353216,1068708659,1,1065353216
1028443341,1073741824,1008981770,1065353216,1068708659,2,1065353216
1028443341,1073741824,1008981770,1065353216,1068708659,3,1065353216
1028443341,1073741824,1008981770,1065353216,1068708659,4,1065353216
1028443341,1073741824,1008981770,1065353216,1068708659,5,1065353216
1028443341,1073741824,1008981770,1065353216,3197737370,0,1065017672
1028443341,1073741824,1008981770,1065353216,3197737370,1,1064682128
1028443341,1073741824,1008981770,1065353216,3197737370,2,1064346584
1028443341,1073741824,1008981770,1065353216,3197737370,3,1064011040
1028443341,1073741824,1008981770,1065353216,3197737370,4,1063675496
1028443341,1073741824,1008981770,1065353216,3197737370,5,1063339952
1028443341,3212836864,992204554,0,0,0,0
1028443341,3212836864,992204554,0,0,1,0
1028443341,3212836864,992204554,0,0,2,0
1028443341,3212836864,992204554,0,0,3,0
1028443341,3212836864,992204554,0,0,4,0
1028443341,3212836864,992204554,0,0,5,0
1028443341,3212836864,992204554,0,1057803469,0,1028443340
1028443341,3212836864,992204554,0,1057803469,1,1036831948
1028443341,3212836864,992204554,0,1057803469,2,1041865113
1028443341,3212836864,992204554,0,1057803469,3,1045220556
1028443341,3212836864,992204554,0,1057803469,4,1048575999
1028443341,3212836864,992204554,0,1057803469,5,1050253721
1028443341,3212836864,992204554,0,1065353216,0,1028443340
1028443341,3212836864,992204554,0,1065353216,1,1036831948
1028443341,3212836864,992204554,0,1065353216,2,1041865113
1028443341,3212836864,992204554,0,1065353216,3,1045220556
1028443341,3212836864,992204554,0,1065353216,4,1048575999
1028443341,3212836864,992204554,0,1065353216,5,1050253721
1028443341,3212836864,992204554,0,1068708659,0,1028443340
1028443341,3212836864,992204554,0,1068708659,1,1036831948
1028443341,3212836864,992204554,0,1068708659,2,1041865113
1028443341,3212836864,992204554,0,1068708659,3,1045220556
1028443341,3212836864,992204554,0,1068708659,4,1048575999
1028443341,3212836864,992204554,0,1068708659,5,1050253721
1028443341,3212836864,992204554,0,3197737370,0,0
1028443341,3212836864,992204554,0,3197737370,1,0
1028443341,3212836864,992204554,0,3197737370,2,0
1028443341,3212836864,992204554,0,3197737370,3,0
1028443341,3212836864,992204554,0,3197737370,4,0
1028443341,3212836864,992204554,0,3197737370,5,0
1028443341,3212836864,992204554,1050253722,0,0,0
1028443341,3212836864,992204554,1050253722,0,1,0
1028443341,3212836864,992204554,1050253722,0,2,0
1028443341,3212836864,992204554,1050253722,0,3,0
1028443341,3212836864,992204554,1050253722,0,4,0
1028443341,3212836864,992204554,1050253722,0,5,0
1028443341,3212836864,992204554,1050253722,1057803469,0,1051931444
1028443341,3212836864,992204554,1050253722,1057803469,1,1053609166
1028443341,3212836864,992204554,1050253722,1057803469,2,1055286888
1028443341,3212836864,992204554,1050253722,1057803469,3,1056964609
1028443341,3212836864,992204554,1050253722,1057803469,4,1057803469
1028443341,3212836864,992204554,1050253722,1057803469,5,1057803469
1028443341,3212836864,992204554,1050253722,1065353216,0,1051931444
1028443341,3212836864,992204554,1050253722,1065353216,1,1053609166
1028443341,3212836864,992204554,1050253722,1065353216,2,1055286888
1028443341,3212836864,992204554,1050253722,1065353216,3,1056964609
1028443341,3212836864,992204554,1050253722,1065353216,4,1057803470
1028443341,3212836864,992204554,1050253722,1065353216,5,1058642331
1028443341,3212836864,992204554,1050253722,1068708659,0,1051931444
1028443341,3212836864,992204554,1050253722,1068708659,1,1053609166
1028443341,3212836864,992204554,1050253722,1068708659,2,1055286888
1028443341,3212836864,992204554,1050253722,1068708659,3,1056964609
1028443341,3212836864,992204554,1050253722,1068708659,4,1057803470
1028443341,3212836864,992204554,1050253722,1068708659,5,1058642331
1028443341,3212836864,992204554,1050253722,3197737370,0,0
1028443341,3212836864,992204554,1050253722,3197737370,1,0
1028443341,3212836864,992204554,1050253722,3197737370,2,0
1028443341,3212836864,992204554,1050253722,3197737370,3,0
1028443341,3212836864,992204554,1050253722,3197737370,4,0
1028443341,3212836864,992204554,1050253722,3197737370,5,0
1028443341,3212836864,992204554,1065353216,0,0,0
1028443341,3212836864,992204554,1065353216,0,1,0
1028443341,3212836864,992204554,1065353216,0,2,0
1028443341,3212836864,992204554,1065353216,0,3,0
1028443341,3212836864,992204554,1065353216,0,4,0
1028443341,3212836864,992204554,1065353216,0,5,0
1028443341,3212836864,992204554,1065353216,1057803469,0,1057803469
1028443341,3212836864,992204554,1065353216,1057803469,1,1057803469
1028443341,3212836864,992204554,1065353216,1057803469,2,1057803469
1028443341,3212836864,992204554,1065353216,1057803469,3,1057803469
1028443341,3212836864,992204554,1065353216,1057803469,4,1057803469
1028443341,3212836864,992204554,1065353216,1057803469,5,1057803469
1028443341,3212836864,992204554,1065353216,1065353216,0,1065353216
1028443341,3212836864,992204554,1065353216,1065353216,1,1065353216
1028443341,3212836864,992204554,1065353216,1065353216,2,1065353216
1028443341,3212836864,992204554,1065353216,1065353216,3,1065353216
1028443341,3212836864,992204554,1065353216,1065353216,4,1065353216
1028443341,3212836864,992204554,1065353216,1065353216,5,1065353216
1028443341,3212836864,992204554,1065353216,1068708659,0,1065353216
1028443341,3212836864,992204554,1065353216,1068708659,1,1065353216
1028443341,3212836864,992204554,1065353216,1068708659,2,1065353216
1028443341,3212836864,992204554,1065353216,1068708659,3,1065353216
1028443341,3212836864,992204554,1065353216,1068708659,4,1065353216
1028443341,3212836864,992204554,1065353216,1068708659,5,1065353216
1028443341,3212836864,992204554,1065353216,3197737370,0,0
1028443341,3212836864,992204554,1065353216,3197737370,1,0
1028443341,3212836864,992204554,1065353216,3197737370,2,0
1028443341,3212836864,992204554,1065353216,3197737370,3,0
1028443341,3212836864,992204554,1065353216,3197737370,4,0
1028443341,3212836864,992204554,1065353216,3197737370,5,0
1028443341,3212836864,1008981770,0,0,0,0
1028443341,3212836864,1008981770,0,0,1,0
1028443341,3212836864,1008981770,0,0,2,0
1028443341,3212836864,1008981770,0,0,3,0
1028443341,3212836864,1008981770,0,0,4,0
1028443341,3212836864,1008981770,0,0,5,0
1028443341,3212836864,1008981770,0,1057803469,0,1045220556
1028443341,3212836864,1008981770,0,1057803469,1,1053609164
1028443341,3212836864,1008981770,0,1057803469,2,1057803469
1028443341,3212836864,1008981770,0,1057803469,3,1057803469
1028443341,3212836864,1008981770,0,1057803469,4,1057803469
1028443341,3212836864,1008981770,0,1057803469,5,1057803469
1028443341,3212836864,1008981770,0,1065353216,0,1045220556
1028443341,3212836864,1008981770,0,1065353216,1,1053609164
1028443341,3212836864,1008981770,0,1065353216,2,1058642329
1028443341,3212836864,1008981770,0,1065353216,3,1061997772
1028443341,3212836864,1008981770,0,1065353216,4,1065353215
1028443341,3212836864,1008981770,0,1065353216,5,1065353216
1028443341,3212836864,1008981770,0,1068708659,0,1045220556
1028443341,3212836864,1008981770,0,1068708659,1,1053609164
1028443341,3212836864,1008981770,0,1068708659,2,1058642329
1028443341,3212836864,1008981770,0,1068708659,3,1061997772
1028443341,3212836864,1008981770,0,1068708659,4,1065353215
1028443341,3212836864,1008981770,0,1068708659,5,1065353216
1028443341,3212836864,1008981770,0,3197737370,0,0
1028443341,3212836864,1008981770,0,3197737370,1,0
1028443341,3212836864,1008981770,0,3197737370,2,0
1028443341,3212836864,1008981770,0,3197737370,3,0
1028443341,3212836864,1008981770,0,3197737370,4,0
1028443341,3212836864,1008981770,0,3197737370,5,0
1028443341,3212836864,1008981770,1050253722,0,0,0
1028443341,3212836864,1008981770,1050253722,0,1,0
1028443341,3212836864,1008981770,1050253722,0,2,0
1028443341,3212836864,1008981770,1050253722,0,3,0
1028443341,3212836864,1008981770,1050253722,0,4,0
1028443341,3212836864,1008981770,1050253722,0,5,0
1028443341,3212836864,1008981770,1050253722,1057803469,0,1056964608
1028443341,3212836864,1008981770,1050253722,1057803469,1,1057803469
1028443341,3212836864,1008981770,1050253722,1057803469,2,1057803469
1028443341,3212836864,1008981770,1050253722,1057803469,3,1057803469
1028443341,3212836864,1008981770,1050253722,1057803469,4,1057803469
1028443341,3212836864,1008981770,1050253722,1057803469,5,1057803469
1028443341,3212836864,1008981770,1050253722,1065353216,0,1056964608
1028443341,3212836864,1008981770,1050253722,1065353216,1,1060320051
1028443341,3212836864,1008981770,1050253722,1065353216,2,1063675494
1028443341,3212836864,1008981770,1050253722,1065353216,3,1065353216
1028443341,3212836864,1008981770,1050253722,1065353216,4,1065353216
1028443341,3212836864,1008981770,1050253722,1065353216,5,1065353216
1028443341,3212836864,1008981770,1050253722,1068708659,0,1056964608
1028443341,3212836864,1008981770,1050253722,1068708659,1,1060320051
1028443341,3212836864,1008981770,1050253722,1068708659,2,1063675494
1028443341,3212836864,1008981770,1050253722,1068708659,3,1065353216
1028443341,3212836864,1008981770,1050253722,1068708659,4,1065353216
1028443341,3212836864,1008981770,1050253722,1068708659,5,1065353216
1028443341,3212836864,1008981770,1050253722,3197737370,0,0
1028443341,3212836864,1008981770,1050253722,3197737370,1,0
1028443341,3212836864,1008981770,1050253722,3197737370,2,0
1028443341,3212836864,1008981770,1050253722,3197737370,3,0
1028443341,3212836864,1008981770,1050253722,3197737370,4,0
1028443341,3212836864,1008981770,1050253722,3197737370,5,0
1028443341,3212836864,1008981770,1065353216,0,0,0
1028443341,3212836864,1008981770,1065353216,0,1,0
1028443341,3212836864,1008981770,1065353216,0,2,0
1028443341,3212836864,1008981770,1065353216,0,3,0
1028443341,3212836864,1008981770,1065353216,0,4,0
1028443341,3212836864,1008981770,1065353216,0,5,0
1028443341,3212836864,1008981770,1065353216,1057803469,0,1057803469
1028443341,3212836864,1008981770,1065353216,1057803469,1,1057803469
1028443341,3212836864,1008981770,1065353216,1057803469,2,1057803469
1028443341,3212836864,1008981770,1065353216,1057803469,3,1057803469
1028443341,3212836864,1008981770,1065353216,1057803469,4,1057803469
1028443341,3212836864,1008981770,1065353216,1057803469,5,1057803469
1028443341,3212836864,1008981770,1065353216,1065353216,0,1065353216
1028443341,3212836864,1008981770,1065353216,1065353216,1,1065353216
1028443341,3212836864,1008981770,1065353216,1065353216,2,1065353216
1028443341,3212836864,1008981770,1065353216,1065353216,3,1065353216
1028443341,3212836864,1008981770,1065353216,1065353216,4,1065353216
1028443341,3212836864,1008981770,1065353216,1065353216,5,1065353216
1028443341,3212836864,1008981770,1065353216,1068708659,0,1065353216
1028443341,3212836864,1008981770,1065353216,1068708659,1,1065353216
1028443341,3212836864,1008981770,1065353216,1068708659,2,1065353216
1028443341,3212836864,1008981770,1065353216,1068708659,3,1065353216
1028443341,3212836864,1008981770,1065353216,1068708659,4,1065353216
1028443341,3212836864,1008981770,1065353216,1068708659,5,1065353216
1028443341,3212836864,1008981770,1065353216,3197737370,0,0
1028443341,3212836864,1008981770,1065353216,3197737370,1,0
1028443341,3212836864,1008981770,1065353216,3197737370,2,0
1028443341,3212836864,1008981770,1065353216,3197737370,3,0
1028443341,3212836864,1008981770,1065353216,3197737370,4,0
1028443341,3212836864,1008981770,1065353216,3197737370,5,0
1045220557,0,992204554,0,0,0,0
1045220557,0,992204554,0,0,1,0
1045220557,0,992204554,0,0,2,0
1045220557,0,992204554,0,0,3,0
1045220557,0,992204554,0,0,4,0
1045220557,0,992204554,0,0,5,0
1045220557,0,992204554,0,1057803469,0,1011666124
1045220557,0,992204554,0,1057803469,1,1020054732
1045220557,0,992204554,0,1057803469,2,1025087897
1045220557,0,992204554,0,1057803469,3,1028443340
1045220557,0,992204554,0,1057803469,4,1031798783
