#harmonic
scenario,step,in,out_f,out_x,out_y,out_z
double_h1,77,1057249400,1065512350,1065512350,1073900958,3212995998
double_h1,78,1044655932,1054409588,1054409588,1062798196,3201893236
double_h1,79,1049999244,1048709882,1048709882,1057098490,3196193530
double_h1,80,1063684313,1058452309,1058452309,1066840917,3205935957
double_h1,81,1069624706,1064700936,1064700936,1073089544,3212184584
double_h1,82,1070484683,1065189368,1065189368,1073577976,3212673016
double_h1,83,1067778712,1062798661,1062798661,1071187269,3210282309
double_h1,84,1065593748,1064431984,1064431984,1072820592,3211915632
double_h1,85,1065773768,1067896279,1067896279,1076284887,3215379927
double_h1,86,1065951390,1069506164,1069506164,1077894772,3216989812
double_h1,87,1062165350,1067406568,1067406568,1075795176,3214890216
double_h1,88,1056494626,1062725760,1062725760,1071114368,3210209408
double_h1,89,1058416556,1061827244,1061827244,1070215852,3209310892
double_h1,90,1066969751,1066485514,1066485514,1074874122,3213969162
double_h1,91,1072045374,1068920796,1068920796,1077309404,3216404444
double_h1,92,1072861320,1068062981,1068062981,1076451589,3215546629
double_h1,93,1070097786,1065797033,1065797033,1074185641,3213280681
double_h1,94,1067842114,1065927961,1065927961,1074316569,3213411609
double_h1,95,1067938631,1068782493,1068782493,1077171101,3216266141
double_h1,96,1068020456,1070710562,1070710562,1079099170,3218194210
double_h1,97,1065720778,1069169217,1069169217,1077557825,3216652865
double_h1,98,1060415232,1066324170,1066324170,1074712778,3213807818
double_h1,99,1061843804,1066142724,1066142724,1074531332,3213626372
double_h1,100,1068544458,1068959599,1068959599,1077348207,3216443247
double_h1,101,1073472248,1071014418,1071014418,1079403026,3218498066
double_h1,102,1073937015,1069613778,1069613778,1078002386,3217097426
double_h1,103,1071205477,1066810613,1066810613,1075199221,3214294261
double_h1,104,1068780325,1066540934,1066540934,1074929542,3214024582
double_h1,105,1068702035,1069186154,1069186154,1077574762,3216669802
double_h1,106,1068604707,1071070314,1071070314,1079458922,3218553962
double_h1,107,1066122550,1069569758,1069569758,1077958366,3217053406
double_h1,108,1060849260,1066755174,1066755174,1075143782,3214238822
double_h1,109,1061905841,1066522020,1066522020,1074910628,3214005668
double_h1,110,1068389291,1069177670,1069177670,1077566278,3216661318
double_h1,111,1073131858,1070979480,1070979480,1079368088,3218463128
double_h1,112,1073608448,1069280376,1069280376,1077668984,3216764024
double_h1,113,1070501380,1066185543,1066185543,1074574151,3213669191
double_h1,114,1067899839,1065668572,1065668572,1074057180,3213152220
double_h1,115,1067650175,1068124292,1068124292,1076512900,3215607940
double_h1,116,1067387462,1069867432,1069867432,1078256040,3217351080
double_h1,117,1064140478,1068252336,1068252336,1076640944,3215735984
double_h1,118,1057796514,1065301422,1065301422,1073690030,3212785070
double_h1,119,1058569122,1064595510,1064595510,1072984118,3212079158
triple_h1,0,0,0,0,0,2147483648
triple_h1,1,1058799034,1057683916,1057683916,1066072524,3205167564
triple_h1,2,1060520607,1057550187,1057550187,1065938795,3205033835
triple_h1,3,1053236742,1045538476,1045538476,1053927084,3193022124
triple_h1,4,1040347936,1032302080,1032302080,1040690688,3179785728
triple_h1,5,1041680553,1047793640,1047793640,1056182248,3195277288
triple_h1,6,1042957018,1051912275,1051912275,1060300883,3199395923
triple_h1,7,3184012752,1040142548,1040142548,1048531156,3187626196
triple_h1,8,3201930206,3191613038,3191613038,3200001646,1044129390
triple_h1,9,3198681359,3188048400,3188048400,3196437008,1040564752
triple_h1,10,1049375234,1049898016,1049898016,1058286624,3197381664
triple_h1,11,1063242891,1058647874,1058647874,1067036482,3206131522
triple_h1,12,1064789152,1055947506,1055947506,1064336114,3203431154
triple_h1,13,1059169650,1041775772,1041775772,1050164380,3189259420
triple_h1,14,1052154547,1039834520,1039834520,1048223128,3187318168
triple_h1,15,1052331775,1055228736,1055228736,1063617344,3202712384
triple_h1,16,1052439990,1060122462,1060122462,1068511070,3207606110
triple_h1,17,1034713420,1057310494,1057310494,1065699102,3204794142
triple_h1,18,3196427289,1044160360,1044160360,1052548968,3191644008
triple_h1,19,3191565032,1041404180,1041404180,1049792788,3188887828
triple_h1,20,1068702041,1068142968,1068142968,1076531576,3215626616
triple_h1,21,1073567155,1068479336,1068479336,1076867944,3215962984
triple_h1,22,1073952870,1066478700,1066478700,1074867308,3213962348
triple_h1,23,1071173794,1063211524,1063211524,1071600132,3210695172
triple_h1,24,1068685408,1065482391,1065482391,1073870999,3212966039
triple_h1,25,1068544432,1069830917,1069830917,1078219525,3217314565
triple_h1,26,1068385320,1072978330,1072978330,1081366938,3220461978
triple_h1,27,1065842634,1071844078,1071844078,1080232686,3219327726
triple_h1,28,1060171512,1068428347,1068428347,1076816955,3215911995
triple_h1,29,1061114050,1066934958,1066934958,1075323566,3214418606
triple_h1,30,1067938630,1068187398,1068187398,1076576006,3215671046
triple_h1,31,1072628936,1068940002,1068940002,1077328610,3216423650
triple_h1,32,1073056210,1066854103,1066854103,1075242711,3214337751
triple_h1,33,1069902898,1062816324,1062816324,1071204932,3210299972
triple_h1,34,1067258547,1063468922,1063468922,1071857530,3210952570
triple_h1,35,1066969714,1067864728,1067864728,1076253336,3215348376
triple_h1,36,1066671693,1070361624,1070361624,1078750232,3217845272
triple_h1,37,1062646456,1068980115,1068980115,1077368723,3216463763
triple_h1,38,1055532402,1065725977,1065725977,1074114585,3213209625
triple_h1,39,1056975926,1063980784,1063980784,1072369392,3211464432
triple_h1,40,1065773771,1066409900,1066409900,1074798508,3213893548
triple_h1,41,1070380575,1067495685,1067495685,1075884293,3214979333
triple_h1,42,1070737126,1065451357,1065451357,1073839965,3212935005
triple_h1,43,1067526260,1059481542,1059481542,1067870150,3206965190
triple_h1,44,1064322533,1059191887,1059191887,1067580495,3206675535
triple_h1,45,1063684288,1065080848,1065080848,1073469456,3212564496
triple_h1,46,1063055523,1067337996,1067337996,1075726604,3214821644
triple_h1,47,1057707146,1065826974,1065826974,1074215582,3213310622
triple_h1,48,1042825032,1060066776,1060066776,1068455384,3207550424
triple_h1,49,1045939972,1058614192,1058614192,1067002800,3206097840
triple_h1,50,1061408680,1062898708,1062898708,1071287316,3210382356
triple_h1,51,1068040827,1065542302,1065542302,1073930910,3213025950
triple_h1,52,1068463739,1061979383,1061979383,1070367991,3209463031
triple_h1,53,1065311118,1054793254,1054793254,1063181862,3202276902
triple_h1,54,1060117858,1053609308,1053609308,1061997916,3201092956
triple_h1,55,1059687026,1060797792,1060797792,1069186400,3208281440
triple_h1,56,1059288374,1064796010,1064796010,1073184618,3212279658
triple_h1,57,1051418438,1061814663,1061814663,1070203271,3209298311
triple_h1,58,3169718016,1054931154,1054931154,1063319762,3202414802
triple_h1,59,1024319536,1053272356,1053272356,1061660964,3200756004
triple_h1,60,1058761200,1060135028,1060135028,1068523636,3207618676
triple_h1,61,1066877974,1063644114,1063644114,1072032722,3211127762
triple_h1,62,1067468386,1060390415,1060390415,1068779023,3207874063
triple_h1,63,1063666709,1052171580,1052171580,1060560188,3199655228
triple_h1,64,1058829075,1051191880,1051191880,1059580488,3198675528
triple_h1,65,1058761193,1059620150,1059620150,1068008758,3207103798
triple_h1,66,1058730768,1063699846,1063699846,1072088454,3211183494
triple_h1,67,1051045940,1060942900,1060942900,1069331508,3208426548
triple_h1,68,3163759360,1053989368,1053989368,1062377976,3201473016
triple_h1,69,1032519952,1053421862,1053421862,1061810470,3200905510
triple_h1,70,1083519317,1082746068,1082746068,1091134676,3230229716
triple_h1,71,1067522380,1050969720,1050969720,1059358328,3198453368
triple_h1,72,1068290600,1059319092,1059319092,1067707700,3206802740
triple_h1,73,1065505326,1061741178,1061741178,1070129786,3209224826
triple_h1,74,1061154774,1065853360,1065853360,1074241968,3213337008
triple_h1,75,1061408664,1068989906,1068989906,1077378514,3216473554
triple_h1,76,1061684950,1069476460,1069476460,1077865068,3216960108
triple_h1,77,1057249400,1065540799,1065540799,1073929407,3213024447
triple_h1,78,1044655932,1053833524,1053833524,1062222132,3201317172
triple_h1,79,1049999244,1046698520,1046698520,1055087128,3194182168
triple_h1,80,1063684313,1057920053,1057920053,1066308661,3205403701
triple_h1,81,1069624706,1064418824,1064418824,1072807432,3211902472
triple_h1,82,1070484683,1065262319,1065262319,1073650927,3212745967
triple_h1,83,1067778712,1063170364,1063170364,1071558972,3210654012
triple_h1,84,1065593748,1064947797,1064947797,1073336405,3212431445
triple_h1,85,1065773768,1068132818,1068132818,1076521426,3215616466
triple_h1,86,1065951390,1069634818,1069634818,1078023426,3217118466
triple_h1,87,1062165350,1067376140,1067376140,1075764748,3214859788
triple_h1,88,1056494626,1062380412,1062380412,1070769020,3209864060
triple_h1,89,1058416556,1061375488,1061375488,1069764096,3208859136
triple_h1,90,1066969751,1066320396,1066320396,1074709004,3213804044
triple_h1,91,1072045374,1068885120,1068885120,1077273728,3216368768
triple_h1,92,1072861320,1068145563,1068145563,1076534171,3215629211
triple_h1,93,1070097786,1065932770,1065932770,1074321378,3213416418
triple_h1,94,1067842114,1066049859,1066049859,1074438467,3213533507
triple_h1,95,1067938631,1068850707,1068850707,1077239315,3216334355
triple_h1,96,1068020456,1070710104,1070710104,1079098712,3218193752
triple_h1,97,1065720778,1069104999,1069104999,1077493607,3216588647
triple_h1,98,1060415232,1066228245,1066228245,1074616853,3213711893
triple_h1,99,1061843804,1066072240,1066072240,1074460848,3213555888
triple_h1,100,1068544458,1068964387,1068964387,1077352995,3216448035
triple_h1,101,1073472248,1071095033,1071095033,1079483641,3218578681
triple_h1,102,1073937015,1069715510,1069715510,1078104118,3217199158
triple_h1,103,1071205477,1066866037,1066866037,1075254645,3214349685
triple_h1,104,1068780325,1066520309,1066520309,1074908917,3214003957
triple_h1,105,1068702035,1069108613,1069108613,1077497221,3216592261
triple_h1,106,1068604707,1070976185,1070976185,1079364793,3218459833
triple_h1,107,1066122550,1069493823,1069493823,1077882431,3216977471
triple_h1,108,1060849260,1066724435,1066724435,1075113043,3214208083
triple_h1,109,1061905841,1066559189,1066559189,1074947797,3214042837
triple_h1,110,1068389291,1069285567,1069285567,1077674175,3216769215
triple_h1,111,1073131858,1071119169,1071119169,1079507777,3218602817
triple_h1,112,1073608448,1069379951,1069379951,1077768559,3216863599
triple_h1,113,1070501380,1066186680,1066186680,1074575288,3213670328
triple_h1,114,1067899839,1065569796,1065569796,1073958404,3213053444
triple_h1,115,1067650175,1067978122,1067978122,1076366730,3215461770
triple_h1,116,1067387462,1069738456,1069738456,1078127064,3217222104
triple_h1,117,1064140478,1068181930,1068181930,1076570538,3215665578
triple_h1,118,1057796514,1065309640,1065309640,1073698248,3212793288
triple_h1,119,1058569122,1064755712,1064755712,1073144320,3212239360
triple_h12,0,0,0,0,0,2147483648
triple_h12,1,1058799034,1055333194,1055333194,1063721802,3202816842
triple_h12,2,1060520607,1053439084,1053439084,1061827692,3200922732
triple_h12,3,1053236742,1048753988,1048753988,1057142596,3196237636
triple_h12,4,1040347936,1049551833,1049551833,1057940441,3197035481
triple_h12,5,1041680553,1050581232,1050581232,1058969840,3198064880
triple_h12,6,1042957018,1043874881,1043874881,1052263489,3191358529
triple_h12,7,3184012752,3129427968,3129427968,3137816576,981944320
triple_h12,8,3201930206,3171873274,3171873274,3180261882,1024389626
triple_h12,9,3198681359,1034817142,1034817142,1043205750,3182300790
triple_h12,10,1049375234,1046121184,1046121184,1054509792,3193604832
triple_h12,11,1063242891,1049484685,1049484685,1057873293,3196968333
triple_h12,12,1064789152,1051081154,1051081154,1059469762,3198564802
triple_h12,13,1059169650,1053168816,1053168816,1061557424,3200652464
triple_h12,14,1052154547,1054070885,1054070885,1062459493,3201554533
triple_h12,15,1052331775,1052849139,1052849139,1061237747,3200332787
triple_h12,16,1052439990,1051693167,1051693167,1060081775,3199176815
triple_h12,17,1034713420,1052873496,1052873496,1061262104,3200357144
triple_h12,18,3196427289,1055090630,1055090630,1063479238,3202574278
triple_h12,19,3191565032,1055155847,1055155847,1063544455,3202639495
triple_h12,20,1068702041,1066287310,1066287310,1074675918,3213770958
triple_h12,21,1073567155,1062499474,1062499474,1070888082,3209983122
triple_h12,22,1073952870,1065726420,1065726420,1074115028,3213210068
triple_h12,23,1071173794,1067916388,1067916388,1076304996,3215400036
triple_h12,24,1068685408,1068085074,1068085074,1076473682,3215568722
triple_h12,25,1068544432,1067631594,1067631594,1076020202,3215115242
triple_h12,26,1068385320,1068720057,1068720057,1077108665,3216203705
triple_h12,27,1065842634,1070874581,1070874581,1079263189,3218358229
triple_h12,28,1060171512,1071714963,1071714963,1080103571,3219198611
triple_h12,29,1061114050,1070158832,1070158832,1078547440,3217642480
triple_h12,30,1067938630,1067613761,1067613761,1076002369,3215097409
triple_h12,31,1072628936,1066059728,1066059728,1074448336,3213543376
triple_h12,32,1073056210,1065946154,1065946154,1074334762,3213429802
triple_h12,33,1069902898,1066362876,1066362876,1074751484,3213846524
triple_h12,34,1067258547,1066603448,1066603448,1074992056,3214087096
triple_h12,35,1066969714,1066837026,1066837026,1075225634,3214320674
triple_h12,36,1066671693,1067377805,1067377805,1075766413,3214861453
triple_h12,37,1062646456,1067950979,1067950979,1076339587,3215434627
triple_h12,38,1055532402,1067967541,1067967541,1076356149,3215451189
triple_h12,39,1056975926,1067241616,1067241616,1075630224,3214725264
triple_h12,40,1065773771,1066148143,1066148143,1074536751,3213631791
triple_h12,41,1070380575,1064994454,1064994454,1073383062,3212478102
triple_h12,42,1070737126,1063744734,1063744734,1072133342,3211228382
triple_h12,43,1067526260,1063226562,1063226562,1071615170,3210710210
triple_h12,44,1064322533,1063346601,1063346601,1071735209,3210830249
triple_h12,45,1063684288,1063859318,1063859318,1072247926,3211342966
triple_h12,46,1063055523,1064308908,1064308908,1072697516,3211792556
triple_h12,47,1057707146,1064308681,1064308681,1072697289,3211792329
triple_h12,48,1042825032,1063847561,1063847561,1072236169,3211331209
triple_h12,49,1045939972,1063153888,1063153888,1071542496,3210637536
triple_h12,50,1061408680,1062319796,1062319796,1070708404,3209803444
triple_h12,51,1068040827,1061280271,1061280271,1069668879,3208763919
triple_h12,52,1068463739,1060170927,1060170927,1068559535,3207654575
triple_h12,53,1065311118,1059437247,1059437247,1067825855,3206920895
triple_h12,54,1060117858,1059393087,1059393087,1067781695,3206876735
triple_h12,55,1059687026,1059787606,1059787606,1068176214,3207271254
triple_h12,56,1059288374,1060031042,1060031042,1068419650,3207514690
triple_h12,57,1051418438,1059846154,1059846154,1068234762,3207329802
triple_h12,58,3169718016,1059502382,1059502382,1067890990,3206986030
triple_h12,59,1024319536,1059347723,1059347723,1067736331,3206831371
triple_h12,60,1058761200,1059308576,1059308576,1067697184,3206792224
triple_h12,61,1066877974,1059043833,1059043833,1067432441,3206527481
triple_h12,62,1067468386,1058505167,1058505167,1066893775,3205988815
triple_h12,63,1063666709,1058091112,1058091112,1066479720,3205574760
triple_h12,64,1058829075,1058162788,1058162788,1066551396,3205646436
triple_h12,65,1058761193,1058582528,1058582528,1066971136,3206066176
triple_h12,66,1058730768,1058901990,1058901990,1067290598,3206385638
triple_h12,67,1051045940,1058935872,1058935872,1067324480,3206419520
triple_h12,68,3163759360,1058951640,1058951640,1067340248,3206435288
triple_h12,69,1032519952,1059252749,1059252749,1067641357,3206736397
triple_h12,70,1083519317,1080574755,1080574755,1088963363,3228058403
triple_h12,71,1067522380,3191569604,3191569604,3199958212,1044085956
triple_h12,72,1068290600,1069469054,1069469054,1077857662,3216952702
triple_h12,73,1065505326,1069743687,1069743687,1078132295,3217227335
triple_h12,74,1061154774,1060737716,1060737716,1069126324,3208221364
triple_h12,75,1061408664,1058724860,1058724860,1067113468,3206208508
triple_h12,76,1061684950,1067461876,1067461876,1075850484,3214945524
triple_h12,77,1057249400,1070198381,1070198381,1078586989,3217682029
triple_h12,78,1044655932,1065675795,1065675795,1074064403,3213159443
triple_h12,79,1049999244,1049439212,1049439212,1057827820,3196922860
triple_h12,80,1063684313,1039033928,1039033928,1047422536,3186517576
triple_h12,81,1069624706,1058034310,1058034310,1066422918,3205517958
triple_h12,82,1070484683,1065547300,1065547300,1073935908,3213030948
triple_h12,83,1067778712,1066609971,1066609971,1074998579,3214093619
triple_h12,84,1065593748,1066303298,1066303298,1074691906,3213786946
triple_h12,85,1065773768,1066658828,1066658828,1075047436,3214142476
triple_h12,86,1065951390,1067379139,1067379139,1075767747,3214862787
triple_h12,87,1062165350,1067178717,1067178717,1075567325,3214662365
triple_h12,88,1056494626,1066138614,1066138614,1074527222,3213622262
triple_h12,89,1058416556,1065448222,1065448222,1073836830,3212931870
triple_h12,90,1066969751,1065625428,1065625428,1074014036,3213109076
triple_h12,91,1072045374,1066166812,1066166812,1074555420,3213650460
triple_h12,92,1072861320,1066695120,1066695120,1075083728,3214178768
triple_h12,93,1070097786,1067415594,1067415594,1075804202,3214899242
triple_h12,94,1067842114,1068310260,1068310260,1076698868,3215793908
triple_h12,95,1067938631,1068742661,1068742661,1077131269,3216226309
triple_h12,96,1068020456,1068333751,1068333751,1076722359,3215817399
triple_h12,97,1065720778,1067703384,1067703384,1076091992,3215187032
triple_h12,98,1060415232,1067752187,1067752187,1076140795,3215235835
triple_h12,99,1061843804,1068440282,1068440282,1076828890,3215923930
triple_h12,100,1068544458,1068873878,1068873878,1077262486,3216357526
triple_h12,101,1073472248,1068593872,1068593872,1076982480,3216077520
triple_h12,102,1073937015,1068192124,1068192124,1076580732,3215675772
triple_h12,103,1071205477,1068393066,1068393066,1076781674,3215876714
triple_h12,104,1068780325,1068979084,1068979084,1077367692,3216462732
triple_h12,105,1068702035,1069114402,1069114402,1077503010,3216598050
triple_h12,106,1068604707,1068563682,1068563682,1076952290,3216047330
triple_h12,107,1066122550,1068044913,1068044913,1076433521,3215528561
triple_h12,108,1060849260,1068241422,1068241422,1076630030,3215725070
triple_h12,109,1061905841,1068883923,1068883923,1077272531,3216367571
triple_h12,110,1068389291,1069143096,1069143096,1077531704,3216626744
triple_h12,111,1073131858,1068718415,1068718415,1077107023,3216202063
triple_h12,112,1073608448,1068130742,1068130742,1076519350,3215614390
triple_h12,113,1070501380,1067929902,1067929902,1076318510,3215413550
triple_h12,114,1067899839,1067992305,1067992305,1076380913,3215475953
triple_h12,115,1067650175,1067823810,1067823810,1076212418,3215307458
triple_h12,116,1067387462,1067327973,1067327973,1075716581,3214811621
triple_h12,117,1064140478,1066940343,1066940343,1075328951,3214423991
triple_h12,118,1057796514,1067005118,1067005118,1075393726,3214488766
triple_h12,119,1058569122,1067302136,1067302136,1075690744,3214785784
quintuple_h1,0,0,0,0,0,2147483648
quintuple_h1,1,1058799034,1057683916,1057683916,1066072524,3205167564
quintuple_h1,2,1060520607,1057550187,1057550187,1065938795,3205033835
quintuple_h1,3,1053236742,1045538476,1045538476,1053927084,3193022124
quintuple_h1,4,1040347936,1032302080,1032302080,1040690688,3179785728
quintuple_h1,5,1041680553,1047793640,1047793640,1056182248,3195277288
quintuple_h1,6,1042957018,1051912275,1051912275,1060300883,3199395923
quintuple_h1,7,3184012752,1040142548,1040142548,1048531156,3187626196
quintuple_h1,8,3201930206,3191613038,3191613038,3200001646,1044129390
quintuple_h1,9,3198681359,3188048400,3188048400,3196437008,1040564752
quintuple_h1,10,1049375234,1049898016,1049898016,1058286624,3197381664
quintuple_h1,11,1063242891,1058647874,1058647874,1067036482,3206131522
quintuple_h1,12,1064789152,1055947506,1055947506,1064336114,3203431154
quintuple_h1,13,1059169650,1041775772,1041775772,1050164380,3189259420
quintuple_h1,14,1052154547,1039834520,1039834520,1048223128,3187318168
quintuple_h1,15,1052331775,1055228736,1055228736,1063617344,3202712384
quintuple_h1,16,1052439990,1060122462,1060122462,1068511070,3207606110
quintuple_h1,17,1034713420,1057310494,1057310494,1065699102,3204794142
quintuple_h1,18,3196427289,1044160360,1044160360,1052548968,3191644008
quintuple_h1,19,3191565032,1041404180,1041404180,1049792788,3188887828
quintuple_h1,20,1068702041,1068142968,1068142968,1076531576,3215626616
quintuple_h1,21,1073567155,1068479336,1068479336,1076867944,3215962984
quintuple_h1,22,1073952870,1066478700,1066478700,1074867308,3213962348
quintuple_h1,23,1071173794,1063211524,1063211524,1071600132,3210695172
quintuple_h1,24,1068685408,1065482391,1065482391,1073870999,3212966039
quintuple_h1,25,1068544432,1069830917,1069830917,1078219525,3217314565
quintuple_h1,26,1068385320,1072978330,1072978330,1081366938,3220461978
quintuple_h1,27,1065842634,1071844078,1071844078,1080232686,3219327726
quintuple_h1,28,1060171512,1068428347,1068428347,1076816955,3215911995
quintuple_h1,29,1061114050,1066934958,1066934958,1075323566,3214418606
quintuple_h1,30,1067938630,1068187398,1068187398,1076576006,3215671046
quintuple_h1,31,1072628936,1068940002,1068940002,1077328610,3216423650
quintuple_h1,32,1073056210,1066854103,1066854103,1075242711,3214337751
quintuple_h1,33,1069902898,1062816324,1062816324,1071204932,3210299972
quintuple_h1,34,1067258547,1063468922,1063468922,1071857530,3210952570
quintuple_h1,35,1066969714,1067864728,1067864728,1076253336,3215348376
quintuple_h1,36,1066671693,1070361624,1070361624,1078750232,3217845272
quintuple_h1,37,1062646456,1068980115,1068980115,1077368723,3216463763
quintuple_h1,38,1055532402,1065725977,1065725977,1074114585,3213209625
quintuple_h1,39,1056975926,1063980784,1063980784,1072369392,3211464432
quintuple_h1,40,1065773771,1066409900,1066409900,1074798508,3213893548
quintuple_h1,41,1070380575,1067495685,1067495685,1075884293,3214979333
quintuple_h1,42,1070737126,1065451357,1065451357,1073839965,3212935005
quintuple_h1,43,1067526260,1059481542,1059481542,1067870150,3206965190
quintuple_h1,44,1064322533,1059191887,1059191887,1067580495,3206675535
quintuple_h1,45,1063684288,1065080848,1065080848,1073469456,3212564496
quintuple_h1,46,1063055523,1067337996,1067337996,1075726604,3214821644
quintuple_h1,47,1057707146,1065826974,1065826974,1074215582,3213310622
quintuple_h1,48,1042825032,1060066776,1060066776,1068455384,3207550424
quintuple_h1,49,1045939972,1058614192,1058614192,1067002800,3206097840
quintuple_h1,50,1061408680,1062898708,1062898708,1071287316,3210382356
quintuple_h1,51,1068040827,1065542302,1065542302,1073930910,3213025950
quintuple_h1,52,1068463739,1061979383,1061979383,1070367991,3209463031
quintuple_h1,53,1065311118,1054793254,1054793254,1063181862,3202276902
quintuple_h1,54,1060117858,1053609308,1053609308,1061997916,3201092956
quintuple_h1,55,1059687026,1060797792,1060797792,1069186400,3208281440
quintuple_h1,56,1059288374,1064796010,1064796010,1073184618,3212279658
quintuple_h1,57,1051418438,1061814663,1061814663,1070203271,3209298311
quintuple_h1,58,3169718016,1054931154,1054931154,1063319762,3202414802
quintuple_h1,59,1024319536,1053272356,1053272356,1061660964,3200756004
quintuple_h1,60,1058761200,1060135028,1060135028,1068523636,3207618676
quintuple_h1,61,1066877974,1063644114,1063644114,1072032722,3211127762
quintuple_h1,62,1067468386,1060390415,1060390415,1068779023,3207874063
quintuple_h1,63,1063666709,1052171580,1052171580,1060560188,3199655228
quintuple_h1,64,1058829075,1051191880,1051191880,1059580488,3198675528
quintuple_h1,65,1058761193,1059620150,1059620150,1068008758,3207103798
quintuple_h1,66,1058730768,1063699846,1063699846,1072088454,3211183494
quintuple_h1,67,1051045940,1060942900,1060942900,1069331508,3208426548
quintuple_h1,68,3163759360,1053989368,1053989368,1062377976,3201473016
quintuple_h1,69,1032519952,1053421862,1053421862,1061810470,3200905510
quintuple_h1,70,1083519317,1082746068,1082746068,1091134676,3230229716
quintuple_h1,71,1067522380,1050969720,1050969720,1059358328,3198453368
quintuple_h1,72,1068290600,1059319092,1059319092,1067707700,3206802740
quintuple_h1,73,1065505326,1061741178,1061741178,1070129786,3209224826
quintuple_h1,74,1061154774,1065853360,1065853360,1074241968,3213337008
quintuple_h1,75,1061408664,1068989906,1068989906,1077378514,3216473554
quintuple_h1,76,1061684950,1069476460,1069476460,1077865068,3216960108
quintuple_h1,77,1057249400,1065540799,1065540799,1073929407,3213024447
quintuple_h1,78,1044655932,1053833524,1053833524,1062222132,3201317172
quintuple_h1,79,1049999244,1046698520,1046698520,1055087128,3194182168
quintuple_h1,80,1063684313,1057920053,1057920053,1066308661,3205403701
quintuple_h1,81,1069624706,1064418824,1064418824,1072807432,3211902472
quintuple_h1,82,1070484683,1065262319,1065262319,1073650927,3212745967
quintuple_h1,83,1067778712,1063170364,1063170364,1071558972,3210654012
quintuple_h1,84,1065593748,1064947797,1064947797,1073336405,3212431445
quintuple_h1,85,1065773768,1068132818,1068132818,1076521426,3215616466
quintuple_h1,86,1065951390,1069634818,1069634818,1078023426,3217118466
quintuple_h1,87,1062165350,1067376140,1067376140,1075764748,3214859788
quintuple_h1,88,1056494626,1062380412,1062380412,1070769020,3209864060
quintuple_h1,89,1058416556,1061375488,1061375488,1069764096,3208859136
quintuple_h1,90,1066969751,1066320396,1066320396,1074709004,3213804044
quintuple_h1,91,1072045374,1068885120,1068885120,1077273728,3216368768
quintuple_h1,92,1072861320,1068145563,1068145563,1076534171,3215629211
quintuple_h1,93,1070097786,1065932770,1065932770,1074321378,3213416418
quintuple_h1,94,1067842114,1066049859,1066049859,1074438467,3213533507
quintuple_h1,95,1067938631,1068850707,1068850707,1077239315,3216334355
quintuple_h1,96,1068020456,1070710104,1070710104,1079098712,3218193752
quintuple_h1,97,1065720778,1069104999,1069104999,1077493607,3216588647
quintuple_h1,98,1060415232,1066228245,1066228245,1074616853,3213711893
quintuple_h1,99,1061843804,1066072240,1066072240,1074460848,3213555888
quintuple_h1,100,1068544458,1068964387,1068964387,1077352995,3216448035
quintuple_h1,101,1073472248,1071095033,1071095033,1079483641,3218578681
quintuple_h1,102,1073937015,1069715510,1069715510,1078104118,3217199158
quintuple_h1,103,1071205477,1066866037,1066866037,1075254645,3214349685
quintuple_h1,104,1068780325,1066520309,1066520309,1074908917,3214003957
quintuple_h1,105,1068702035,1069108613,1069108613,1077497221,3216592261
quintuple_h1,106,1068604707,1070976185,1070976185,1079364793,3218459833
quintuple_h1,107,1066122550,1069493823,1069493823,1077882431,3216977471
quintuple_h1,108,1060849260,1066724435,1066724435,1075113043,3214208083
quintuple_h1,109,1061905841,1066559189,1066559189,1074947797,3214042837
quintuple_h1,110,1068389291,1069285567,1069285567,1077674175,3216769215
quintuple_h1,111,1073131858,1071119169,1071119169,1079507777,3218602817
quintuple_h1,112,1073608448,1069379951,1069379951,1077768559,3216863599
quintuple_h1,113,1070501380,1066186680,1066186680,1074575288,3213670328
quintuple_h1,114,1067899839,1065569796,1065569796,1073958404,3213053444
quintuple_h1,115,1067650175,1067978122,1067978122,1076366730,3215461770
quintuple_h1,116,1067387462,1069738456,1069738456,1078127064,3217222104
quintuple_h1,117,1064140478,1068181930,1068181930,1076570538,3215665578
quintuple_h1,118,1057796514,1065309640,1065309640,1073698248,3212793288
quintuple_h1,119,1058569122,1064755712,1064755712,1073144320,3212239360
ins_rate,0,0,0,0,0,2147483648
ins_rate,1,1058799034,1058108690,1058108690,1066497298,3205592338
ins_rate,2,1060520607,1058437313,1058437313,1066825921,3205920961
ins_rate,3,1053236742,1046001664,1046001664,1054390272,3193485312
ins_rate,4,1040347936,3175361712,3175361712,3183750320,1027878064
ins_rate,5,1041680553,973753344,973753344,982141952,3121236992
ins_rate,6,1042957018,1028743216,1028743216,1037131824,3176226864
ins_rate,7,3184012752,3190153613,3190153613,3198542221,1042669965
ins_rate,8,3201930206,3201129257,3201129257,3209517865,1053645609
ins_rate,9,3198681359,3193552295,3193552295,3201940903,1046068647
ins_rate,10,1049375234,1054121762,1054121762,1062510370,3201605410
ins_rate,11,1063242891,1064447808,1064447808,1072836416,3211931456
ins_rate,12,1064789152,1064017766,1064017766,1072406374,3211501414
ins_rate,13,1059169650,1056788194,1056788194,1065176802,3204271842
ins_rate,14,1052154547,1044208744,1044208744,1052597352,3191692392
