#scurve_path
sm,jm,v0,am,vm,l,jm_out,tj_out,t2,t4,t6
0,1101004800,1097859072,1065353216,1065353216,1065353216,0,0,0,0,0
0,1101004800,1097859072,1065353216,1065353216,1084227584,0,0,0,0,0
0,1101004800,1097859072,1065353216,1065353216,1092616192,0,0,0,0,0
0,1101004800,1097859072,1065353216,1065353216,1112014848,0,0,0,0,0
0,1101004800,1097859072,1065353216,1065353216,1120403456,0,0,0,0,0
0,1101004800,1097859072,1065353216,1065353216,1128792064,0,0,0,0,0
0,1101004800,1097859072,1065353216,1065353216,1140457472,0,0,0,0,0
0,1101004800,1097859072,1065353216,1084227584,0,0,0,0,0,0
0,1101004800,1097859072,1065353216,1084227584,1065353216,0,0,0,0,0
0,1101004800,1097859072,1065353216,1084227584,1084227584,0,0,0,0,0
0,1101004800,1097859072,1065353216,1084227584,1092616192,0,0,0,0,0
0,1101004800,1097859072,1065353216,1084227584,1112014848,0,0,0,0,0
0,1101004800,1097859072,1065353216,1084227584,1120403456,0,0,0,0,0
0,1101004800,1097859072,1065353216,1084227584,1128792064,0,0,0,0,0
0,1101004800,1097859072,1065353216,1084227584,1140457472,0,0,0,0,0
0,1101004800,1097859072,1065353216,1092616192,0,0,0,0,0,0
0,1101004800,1097859072,1065353216,1092616192,1065353216,0,0,0,0,0
0,1101004800,1097859072,1065353216,1092616192,1084227584,0,0,0,0,0
0,1101004800,1097859072,1065353216,1092616192,1092616192,0,0,0,0,0
0,1101004800,1097859072,1065353216,1092616192,1112014848,0,0,0,0,0
0,1101004800,1097859072,1065353216,1092616192,1120403456,0,0,0,0,0
0,1101004800,1097859072,1065353216,1092616192,1128792064,0,0,0,0,0
0,1101004800,1097859072,1065353216,1092616192,1140457472,0,0,0,0,0
0,1101004800,1097859072,1065353216,1097859072,0,0,0,0,0,0
0,1101004800,1097859072,1065353216,1097859072,1065353216,0,0,0,0,0
0,1101004800,1097859072,1065353216,1097859072,1084227584,0,0,0,0,0
0,1101004800,1097859072,1065353216,1097859072,1092616192,0,0,0,0,0
0,1101004800,1097859072,1065353216,1097859072,1112014848,0,0,0,0,0
0,1101004800,1097859072,1065353216,1097859072,1120403456,0,0,0,0,0
0,1101004800,1097859072,1065353216,1097859072,1128792064,0,0,0,0,0
0,1101004800,1097859072,1065353216,1097859072,1140457472,0,0,0,0,0
0,1101004800,1097859072,1065353216,1101004800,0,0,0,0,0,0
0,1101004800,1097859072,1065353216,1101004800,1065353216,0,0,0,0,0
0,1101004800,1097859072,1065353216,1101004800,1084227584,0,0,0,0,0
0,1101004800,1097859072,1065353216,1101004800,1092616192,0,0,0,0,0
0,1101004800,1097859072,1065353216,1101004800,1112014848,0,0,0,0,0
0,1101004800,1097859072,1065353216,1101004800,1120403456,0,0,0,0,0
0,1101004800,1097859072,1065353216,1101004800,1128792064,0,0,0,0,0
0,1101004800,1097859072,1065353216,1101004800,1140457472,0,0,0,0,0
0,1101004800,1097859072,1075838976,0,0,0,0,0,0,0
0,1101004800,1097859072,1075838976,0,1065353216,0,0,0,0,0
0,1101004800,1097859072,1075838976,0,1084227584,0,0,0,0,0
0,1101004800,1097859072,1075838976,0,1092616192,0,0,0,0,0
0,1101004800,1097859072,1075838976,0,1112014848,0,0,0,0,0
0,1101004800,1097859072,1075838976,0,1120403456,0,0,0,0,0
0,1101004800,1097859072,1075838976,0,1128792064,0,0,0,0,0
0,1101004800,1097859072,1075838976,0,1140457472,0,0,0,0,0
0,1101004800,1097859072,1075838976,1065353216,0,0,0,0,0,0
0,1101004800,1097859072,1075838976,1065353216,1065353216,0,0,0,0,0
0,1101004800,1097859072,1075838976,1065353216,1084227584,0,0,0,0,0
0,1101004800,1097859072,1075838976,1065353216,1092616192,0,0,0,0,0
0,1101004800,1097859072,1075838976,1065353216,1112014848,0,0,0,0,0
0,1101004800,1097859072,1075838976,1065353216,1120403456,0,0,0,0,0
0,1101004800,1097859072,1075838976,1065353216,1128792064,0,0,0,0,0
0,1101004800,1097859072,1075838976,1065353216,1140457472,0,0,0,0,0
0,1101004800,1097859072,1075838976,1084227584,0,0,0,0,0,0
0,1101004800,1097859072,1075838976,1084227584,1065353216,0,0,0,0,0
0,1101004800,1097859072,1075838976,1084227584,1084227584,0,0,0,0,0
0,1101004800,1097859072,1075838976,1084227584,1092616192,0,0,0,0,0
0,1101004800,1097859072,1075838976,1084227584,1112014848,0,0,0,0,0
0,1101004800,1097859072,1075838976,1084227584,1120403456,0,0,0,0,0
0,1101004800,1097859072,1075838976,1084227584,1128792064,0,0,0,0,0
0,1101004800,1097859072,1075838976,1084227584,1140457472,0,0,0,0,0
0,1101004800,1097859072,1075838976,1092616192,0,0,0,0,0,0
0,1101004800,1097859072,1075838976,1092616192,1065353216,0,0,0,0,0
0,1101004800,1097859072,1075838976,1092616192,1084227584,0,0,0,0,0
0,1101004800,1097859072,1075838976,1092616192,1092616192,0,0,0,0,0
0,1101004800,1097859072,1075838976,1092616192,1112014848,0,0,0,0,0
0,1101004800,1097859072,1075838976,1092616192,1120403456,0,0,0,0,0
0,1101004800,1097859072,1075838976,1092616192,1128792064,0,0,0,0,0
0,1101004800,1097859072,1075838976,1092616192,1140457472,0,0,0,0,0
0,1101004800,1097859072,1075838976,1097859072,0,0,0,0,0,0
0,1101004800,1097859072,1075838976,1097859072,1065353216,0,0,0,0,0
0,1101004800,1097859072,1075838976,1097859072,1084227584,0,0,0,0,0
0,1101004800,1097859072,1075838976,1097859072,1092616192,0,0,0,0,0
0,1101004800,1097859072,1075838976,1097859072,1112014848,0,0,0,0,0
0,1101004800,1097859072,1075838976,1097859072,1120403456,0,0,0,0,0
0,1101004800,1097859072,1075838976,1097859072,1128792064,0,0,0,0,0
0,1101004800,1097859072,1075838976,1097859072,1140457472,0,0,0,0,0
0,1101004800,1097859072,1075838976,1101004800,0,0,0,0,0,0
0,1101004800,1097859072,1075838976,1101004800,1065353216,0,0,0,0,0
0,1101004800,1097859072,1075838976,1101004800,1084227584,0,0,0,0,0
0,1101004800,1097859072,1075838976,1101004800,1092616192,0,0,0,0,0
0,1101004800,1097859072,1075838976,1101004800,1112014848,0,0,0,0,0
0,1101004800,1097859072,1075838976,1101004800,1120403456,0,0,0,0,0
0,1101004800,1097859072,1075838976,1101004800,1128792064,0,0,0,0,0
0,1101004800,1097859072,1075838976,1101004800,1140457472,0,0,0,0,0
0,1101004800,1097859072,1084227584,0,0,0,0,0,0,0
0,1101004800,1097859072,1084227584,0,1065353216,0,0,0,0,0
0,1101004800,1097859072,1084227584,0,1084227584,0,0,0,0,0
0,1101004800,1097859072,1084227584,0,1092616192,0,0,0,0,0
0,1101004800,1097859072,1084227584,0,1112014848,0,0,0,0,0
0,1101004800,1097859072,1084227584,0,1120403456,0,0,0,0,0
0,1101004800,1097859072,1084227584,0,1128792064,0,0,0,0,0
0,1101004800,1097859072,1084227584,0,1140457472,0,0,0,0,0
0,1101004800,1097859072,1084227584,1065353216,0,0,0,0,0,0
0,1101004800,1097859072,1084227584,1065353216,1065353216,0,0,0,0,0
0,1101004800,1097859072,1084227584,1065353216,1084227584,0,0,0,0,0
0,1101004800,1097859072,1084227584,1065353216,1092616192,0,0,0,0,0
0,1101004800,1097859072,1084227584,1065353216,1112014848,0,0,0,0,0
0,1101004800,1097859072,1084227584,1065353216,1120403456,0,0,0,0,0
0,1101004800,1097859072,1084227584,1065353216,1128792064,0,0,0,0,0
0,1101004800,1097859072,1084227584,1065353216,1140457472,0,0,0,0,0
0,1101004800,1097859072,1084227584,1084227584,0,0,0,0,0,0
0,1101004800,1097859072,1084227584,1084227584,1065353216,0,0,0,0,0
0,1101004800,1097859072,1084227584,1084227584,1084227584,0,0,0,0,0
0,1101004800,1097859072,1084227584,1084227584,1092616192,0,0,0,0,0
0,1101004800,1097859072,1084227584,1084227584,1112014848,0,0,0,0,0
0,1101004800,1097859072,1084227584,1084227584,1120403456,0,0,0,0,0
0,1101004800,1097859072,1084227584,1084227584,1128792064,0,0,0,0,0
0,1101004800,1097859072,1084227584,1084227584,1140457472,0,0,0,0,0
0,1101004800,1097859072,1084227584,1092616192,0,0,0,0,0,0
0,1101004800,1097859072,1084227584,1092616192,1065353216,0,0,0,0,0
0,1101004800,1097859072,1084227584,1092616192,1084227584,0,0,0,0,0
0,1101004800,1097859072,1084227584,1092616192,1092616192,0,0,0,0,0
0,1101004800,1097859072,1084227584,1092616192,1112014848,0,0,0,0,0
0,1101004800,1097859072,1084227584,1092616192,1120403456,0,0,0,0,0
0,1101004800,1097859072,1084227584,1092616192,1128792064,0,0,0,0,0
0,1101004800,1097859072,1084227584,1092616192,1140457472,0,0,0,0,0
0,1101004800,1097859072,1084227584,1097859072,0,0,0,0,0,0
0,1101004800,1097859072,1084227584,1097859072,1065353216,0,0,0,0,0
0,1101004800,1097859072,1084227584,1097859072,1084227584,0,0,0,0,0
0,1101004800,1097859072,1084227584,1097859072,1092616192,0,0,0,0,0
0,1101004800,1097859072,1084227584,1097859072,1112014848,0,0,0,0,0
0,1101004800,1097859072,1084227584,1097859072,1120403456,0,0,0,0,0
0,1101004800,1097859072,1084227584,1097859072,1128792064,0,0,0,0,0
0,1101004800,1097859072,1084227584,1097859072,1140457472,0,0,0,0,0
0,1101004800,1097859072,1084227584,1101004800,0,0,0,0,0,0
0,1101004800,1097859072,1084227584,1101004800,1065353216,0,0,0,0,0
0,1101004800,1097859072,1084227584,1101004800,1084227584,0,0,0,0,0
0,1101004800,1097859072,1084227584,1101004800,1092616192,0,0,0,0,0
0,1101004800,1097859072,1084227584,1101004800,1112014848,0,0,0,0,0
0,1101004800,1097859072,1084227584,1101004800,1120403456,0,0,0,0,0
0,1101004800,1097859072,1084227584,1101004800,1128792064,0,0,0,0,0
0,1101004800,1097859072,1084227584,1101004800,1140457472,0,0,0,0,0
0,1101004800,1097859072,1092616192,0,0,0,0,0,0,0
0,1101004800,1097859072,1092616192,0,1065353216,0,0,0,0,0
0,1101004800,1097859072,1092616192,0,1084227584,0,0,0,0,0
0,1101004800,1097859072,1092616192,0,1092616192,0,0,0,0,0
0,1101004800,1097859072,1092616192,0,1112014848,0,0,0,0,0
0,1101004800,1097859072,1092616192,0,1120403456,0,0,0,0,0
0,1101004800,1097859072,1092616192,0,1128792064,0,0,0,0,0
0,1101004800,1097859072,1092616192,0,1140457472,0,0,0,0,0
0,1101004800,1097859072,1092616192,1065353216,0,0,0,0,0,0
0,1101004800,1097859072,1092616192,1065353216,1065353216,0,0,0,0,0
0,1101004800,1097859072,1092616192,1065353216,1084227584,0,0,0,0,0
0,1101004800,1097859072,1092616192,1065353216,1092616192,0,0,0,0,0
0,1101004800,1097859072,1092616192,1065353216,1112014848,0,0,0,0,0
0,1101004800,1097859072,1092616192,1065353216,1120403456,0,0,0,0,0
0,1101004800,1097859072,1092616192,1065353216,1128792064,0,0,0,0,0
0,1101004800,1097859072,1092616192,1065353216,1140457472,0,0,0,0,0
0,1101004800,1097859072,1092616192,1084227584,0,0,0,0,0,0
0,1101004800,1097859072,1092616192,1084227584,1065353216,0,0,0,0,0
0,1101004800,1097859072,1092616192,1084227584,1084227584,0,0,0,0,0
0,1101004800,1097859072,1092616192,1084227584,1092616192,0,0,0,0,0
0,1101004800,1097859072,1092616192,1084227584,1112014848,0,0,0,0,0
0,1101004800,1097859072,1092616192,1084227584,1120403456,0,0,0,0,0
0,1101004800,1097859072,1092616192,1084227584,1128792064,0,0,0,0,0
0,1101004800,1097859072,1092616192,1084227584,1140457472,0,0,0,0,0
0,1101004800,1097859072,1092616192,1092616192,0,0,0,0,0,0
0,1101004800,1097859072,1092616192,1092616192,1065353216,0,0,0,0,0
0,1101004800,1097859072,1092616192,1092616192,1084227584,0,0,0,0,0
0,1101004800,1097859072,1092616192,1092616192,1092616192,0,0,0,0,0
0,1101004800,1097859072,1092616192,1092616192,1112014848,0,0,0,0,0
0,1101004800,1097859072,1092616192,1092616192,1120403456,0,0,0,0,0
0,1101004800,1097859072,1092616192,1092616192,1128792064,0,0,0,0,0
0,1101004800,1097859072,1092616192,1092616192,1140457472,0,0,0,0,0
0,1101004800,1097859072,1092616192,1097859072,0,0,0,0,0,0
0,1101004800,1097859072,1092616192,1097859072,1065353216,0,0,0,0,0
0,1101004800,1097859072,1092616192,1097859072,1084227584,0,0,0,0,0
0,1101004800,1097859072,1092616192,1097859072,1092616192,0,0,0,0,0
0,1101004800,1097859072,1092616192,1097859072,1112014848,0,0,0,0,0
0,1101004800,1097859072,1092616192,1097859072,1120403456,0,0,0,0,0
0,1101004800,1097859072,1092616192,1097859072,1128792064,0,0,0,0,0
0,1101004800,1097859072,1092616192,1097859072,1140457472,0,0,0,0,0
0,1101004800,1097859072,1092616192,1101004800,0,0,0,0,0,0
0,1101004800,1097859072,1092616192,1101004800,1065353216,0,0,0,0,0
0,1101004800,1097859072,1092616192,1101004800,1084227584,0,0,0,0,0
0,1101004800,1097859072,1092616192,1101004800,1092616192,0,0,0,0,0
0,1101004800,1097859072,1092616192,1101004800,1112014848,0,0,0,0,0
0,1101004800,1097859072,1092616192,1101004800,1120403456,0,0,0,0,0
0,1101004800,1097859072,1092616192,1101004800,1128792064,0,0,0,0,0
0,1101004800,1097859072,1092616192,1101004800,1140457472,0,0,0,0,0
0,1109393408,0,0,0,0,0,0,0,0,0
0,1109393408,0,0,0,1065353216,0,0,0,0,0
0,1109393408,0,0,0,1084227584,0,0,0,0,0
0,1109393408,0,0,0,1092616192,0,0,0,0,0
0,1109393408,0,0,0,1112014848,0,0,0,0,0
0,1109393408,0,0,0,1120403456,0,0,0,0,0
0,1109393408,0,0,0,1128792064,0,0,0,0,0
0,1109393408,0,0,0,1140457472,0,0,0,0,0
0,1109393408,0,0,1065353216,0,0,0,0,0,0
0,1109393408,0,0,1065353216,1065353216,0,0,0,0,0
0,1109393408,0,0,1065353216,1084227584,0,0,0,0,0
0,1109393408,0,0,1065353216,1092616192,0,0,0,0,0
0,1109393408,0,0,1065353216,1112014848,0,0,0,0,0
0,1109393408,0,0,1065353216,1120403456,0,0,0,0,0
0,1109393408,0,0,1065353216,1128792064,0,0,0,0,0
0,1109393408,0,0,1065353216,1140457472,0,0,0,0,0
0,1109393408,0,0,1084227584,0,0,0,0,0,0
0,1109393408,0,0,1084227584,1065353216,0,0,0,0,0
0,1109393408,0,0,1084227584,1084227584,0,0,0,0,0
0,1109393408,0,0,1084227584,1092616192,0,0,0,0,0
0,1109393408,0,0,1084227584,1112014848,0,0,0,0,0
0,1109393408,0,0,1084227584,1120403456,0,0,0,0,0
0,1109393408,0,0,1084227584,1128792064,0,0,0,0,0
0,1109393408,0,0,1084227584,1140457472,0,0,0,0,0
0,1109393408,0,0,1092616192,0,0,0,0,0,0
0,1109393408,0,0,1092616192,1065353216,0,0,0,0,0
0,1109393408,0,0,1092616192,1084227584,0,0,0,0,0
0,1109393408,0,0,1092616192,1092616192,0,0,0,0,0
0,1109393408,0,0,1092616192,1112014848,0,0,0,0,0
0,1109393408,0,0,1092616192,1120403456,0,0,0,0,0
0,1109393408,0,0,1092616192,1128792064,0,0,0,0,0
0,1109393408,0,0,1092616192,1140457472,0,0,0,0,0
0,1109393408,0,0,1097859072,0,0,0,0,0,0
0,1109393408,0,0,1097859072,1065353216,0,0,0,0,0
0,1109393408,0,0,1097859072,1084227584,0,0,0,0,0
0,1109393408,0,0,1097859072,1092616192,0,0,0,0,0
0,1109393408,0,0,1097859072,1112014848,0,0,0,0,0
0,1109393408,0,0,1097859072,1120403456,0,0,0,0,0
0,1109393408,0,0,1097859072,1128792064,0,0,0,0,0
0,1109393408,0,0,1097859072,1140457472,0,0,0,0,0
0,1109393408,0,0,1101004800,0,0,0,0,0,0
0,1109393408,0,0,1101004800,1065353216,0,0,0,0,0
0,1109393408,0,0,1101004800,1084227584,0,0,0,0,0
0,1109393408,0,0,1101004800,1092616192,0,0,0,0,0
0,1109393408,0,0,1101004800,1112014848,0,0,0,0,0
0,1109393408,0,0,1101004800,1120403456,0,0,0,0,0
0,1109393408,0,0,1101004800,1128792064,0,0,0,0,0
0,1109393408,0,0,1101004800,1140457472,0,0,0,0,0
0,1109393408,0,1065353216,0,0,0,0,0,0,0
0,1109393408,0,1065353216,0,1065353216,0,0,0,0,0
0,1109393408,0,1065353216,0,1084227584,0,0,0,0,0
0,1109393408,0,1065353216,0,1092616192,0,0,0,0,0
0,1109393408,0,1065353216,0,1112014848,0,0,0,0,0
0,1109393408,0,1065353216,0,1120403456,0,0,0,0,0
0,1109393408,0,1065353216,0,1128792064,0,0,0,0,0
0,1109393408,0,1065353216,0,1140457472,0,0,0,0,0
0,1109393408,0,1065353216,1065353216,0,0,0,0,0,0
0,1109393408,0,1065353216,1065353216,1065353216,0,0,0,0,0
0,1109393408,0,1065353216,1065353216,1084227584,0,0,0,0,0
0,1109393408,0,1065353216,1065353216,1092616192,0,0,0,0,0
0,1109393408,0,1065353216,1065353216,1112014848,0,0,0,0,0
0,1109393408,0,1065353216,1065353216,1120403456,0,0,0,0,0
0,1109393408,0,1065353216,1065353216,1128792064,0,0,0,0,0
0,1109393408,0,1065353216,1065353216,1140457472,0,0,0,0,0
0,1109393408,0,1065353216,1084227584,0,0,0,0,0,0
0,1109393408,0,1065353216,1084227584,1065353216,0,0,0,0,0
0,1109393408,0,1065353216,1084227584,1084227584,0,0,0,0,0
0,1109393408,0,1065353216,1084227584,1092616192,0,0,0,0,0
0,1109393408,0,1065353216,1084227584,1112014848,0,0,0,0,0
0,1109393408,0,1065353216,1084227584,1120403456,0,0,0,0,0
0,1109393408,0,1065353216,1084227584,1128792064,0,0,0,0,0
0,1109393408,0,1065353216,1084227584,1140457472,0,0,0,0,0
0,1109393408,0,1065353216,1092616192,0,0,0,0,0,0
0,1109393408,0,1065353216,1092616192,1065353216,0,0,0,0,0
0,1109393408,0,1065353216,1092616192,1084227584,0,0,0,0,0
0,1109393408,0,1065353216,1092616192,1092616192,0,0,0,0,0
0,1109393408,0,1065353216,1092616192,1112014848,0,0,0,0,0
0,1109393408,0,1065353216,1092616192,1120403456,0,0,0,0,0
0,1109393408,0,1065353216,1092616192,1128792064,0,0,0,0,0
0,1109393408,0,1065353216,1092616192,1140457472,0,0,0,0,0
0,1109393408,0,1065353216,1097859072,0,0,0,0,0,0
0,1109393408,0,1065353216,1097859072,1065353216,0,0,0,0,0
0,1109393408,0,1065353216,1097859072,1084227584,0,0,0,0,0
0,1109393408,0,1065353216,1097859072,1092616192,0,0,0,0,0
0,1109393408,0,1065353216,1097859072,1112014848,0,0,0,0,0
0,1109393408,0,1065353216,1097859072,1120403456,0,0,0,0,0
0,1109393408,0,1065353216,1097859072,1128792064,0,0,0,0,0
0,1109393408,0,1065353216,1097859072,1140457472,0,0,0,0,0
0,1109393408,0,1065353216,1101004800,0,0,0,0,0,0
0,1109393408,0,1065353216,1101004800,1065353216,0,0,0,0,0
0,1109393408,0,1065353216,1101004800,1084227584,0,0,0,0,0
0,1109393408,0,1065353216,1101004800,1092616192,0,0,0,0,0
0,1109393408,0,1065353216,1101004800,1112014848,0,0,0,0,0
0,1109393408,0,1065353216,1101004800,1120403456,0,0,0,0,0
0,1109393408,0,1065353216,1101004800,1128792064,0,0,0,0,0
0,1109393408,0,1065353216,1101004800,1140457472,0,0,0,0,0
0,1109393408,0,1075838976,0,0,0,0,0,0,0
0,1109393408,0,1075838976,0,1065353216,0,0,0,0,0
0,1109393408,0,1075838976,0,1084227584,0,0,0,0,0
0,1109393408,0,1075838976,0,1092616192,0,0,0,0,0
0,1109393408,0,1075838976,0,1112014848,0,0,0,0,0
0,1109393408,0,1075838976,0,1120403456,0,0,0,0,0
0,1109393408,0,1075838976,0,1128792064,0,0,0,0,0
0,1109393408,0,1075838976,0,1140457472,0,0,0,0,0
0,1109393408,0,1075838976,1065353216,0,0,0,0,0,0
0,1109393408,0,1075838976,1065353216,1065353216,0,0,0,0,0
0,1109393408,0,1075838976,1065353216,1084227584,0,0,0,0,0
0,1109393408,0,1075838976,1065353216,1092616192,0,0,0,0,0
0,1109393408,0,1075838976,1065353216,1112014848,0,0,0,0,0
0,1109393408,0,1075838976,1065353216,1120403456,0,0,0,0,0
0,1109393408,0,1075838976,1065353216,1128792064,0,0,0,0,0
0,1109393408,0,1075838976,1065353216,1140457472,0,0,0,0,0
0,1109393408,0,1075838976,1084227584,0,0,0,0,0,0
0,1109393408,0,1075838976,1084227584,1065353216,0,0,0,0,0
0,1109393408,0,1075838976,1084227584,1084227584,0,0,0,0,0
0,1109393408,0,1075838976,1084227584,1092616192,0,0,0,0,0
0,1109393408,0,1075838976,1084227584,1112014848,0,0,0,0,0
0,1109393408,0,1075838976,1084227584,1120403456,0,0,0,0,0
0,1109393408,0,1075838976,1084227584,1128792064,0,0,0,0,0
0,1109393408,0,1075838976,1084227584,1140457472,0,0,0,0,0
0,1109393408,0,1075838976,1092616192,0,0,0,0,0,0
0,1109393408,0,1075838976,1092616192,1065353216,0,0,0,0,0
0,1109393408,0,1075838976,1092616192,1084227584,0,0,0,0,0
0,1109393408,0,1075838976,1092616192,1092616192,0,0,0,0,0
0,1109393408,0,1075838976,1092616192,1112014848,0,0,0,0,0
0,1109393408,0,1075838976,1092616192,1120403456,0,0,0,0,0
0,1109393408,0,1075838976,1092616192,1128792064,0,0,0,0,0
0,1109393408,0,1075838976,1092616192,1140457472,0,0,0,0,0
0,1109393408,0,1075838976,1097859072,0,0,0,0,0,0
0,1109393408,0,1075838976,1097859072,1065353216,0,0,0,0,0
0,1109393408,0,1075838976,1097859072,1084227584,0,0,0,0,0
0,1109393408,0,1075838976,1097859072,1092616192,0,0,0,0,0
0,1109393408,0,1075838976,1097859072,1112014848,0,0,0,0,0
0,1109393408,0,1075838976,1097859072,1120403456,0,0,0,0,0
0,1109393408,0,1075838976,1097859072,1128792064,0,0,0,0,0
0,1109393408,0,1075838976,1097859072,1140457472,0,0,0,0,0
0,1109393408,0,1075838976,1101004800,0,0,0,0,0,0
0,1109393408,0,1075838976,1101004800,1065353216,0,0,0,0,0
0,1109393408,0,1075838976,1101004800,1084227584,0,0,0,0,0
0,1109393408,0,1075838976,1101004800,1092616192,0,0,0,0,0
0,1109393408,0,1075838976,1101004800,1112014848,0,0,0,0,0
0,1109393408,0,1075838976,1101004800,1120403456,0,0,0,0,0
0,1109393408,0,1075838976,1101004800,1128792064,0,0,0,0,0
0,1109393408,0,1075838976,1101004800,1140457472,0,0,0,0,0
0,1109393408,0,1084227584,0,0,0,0,0,0,0
0,1109393408,0,1084227584,0,1065353216,0,0,0,0,0
0,1109393408,0,1084227584,0,1084227584,0,0,0,0,0
0,1109393408,0,1084227584,0,1092616192,0,0,0,0,0
0,1109393408,0,1084227584,0,1112014848,0,0,0,0,0
0,1109393408,0,1084227584,0,1120403456,0,0,0,0,0
0,1109393408,0,1084227584,0,1128792064,0,0,0,0,0
0,1109393408,0,1084227584,0,1140457472,0,0,0,0,0
0,1109393408,0,1084227584,1065353216,0,0,0,0,0,0
0,1109393408,0,1084227584,1065353216,1065353216,0,0,0,0,0
0,1109393408,0,1084227584,1065353216,1084227584,0,0,0,0,0
0,1109393408,0,1084227584,1065353216,1092616192,0,0,0,0,0
0,1109393408,0,1084227584,1065353216,1112014848,0,0,0,0,0
0,1109393408,0,1084227584,1065353216,1120403456,0,0,0,0,0
0,1109393408,0,1084227584,1065353216,1128792064,0,0,0,0,0
0,1109393408,0,1084227584,1065353216,1140457472,0,0,0,0,0
0,1109393408,0,1084227584,1084227584,0,0,0,0,0,0
0,1109393408,0,1084227584,1084227584,1065353216,0,0,0,0,0
0,1109393408,0,1084227584,1084227584,1084227584,0,0,0,0,0
0,1109393408,0,1084227584,1084227584,1092616192,0,0,0,0,0
0,1109393408,0,1084227584,1084227584,1112014848,0,0,0,0,0
0,1109393408,0,1084227584,1084227584,1120403456,0,0,0,0,0
0,1109393408,0,1084227584,1084227584,1128792064,0,0,0,0,0
0,1109393408,0,1084227584,1084227584,1140457472,0,0,0,0,0
0,1109393408,0,1084227584,1092616192,0,0,0,0,0,0
0,1109393408,0,1084227584,1092616192,1065353216,0,0,0,0,0
0,1109393408,0,1084227584,1092616192,1084227584,0,0,0,0,0
0,1109393408,0,1084227584,1092616192,1092616192,0,0,0,0,0
0,1109393408,0,1084227584,1092616192,1112014848,0,0,0,0,0
0,1109393408,0,1084227584,1092616192,1120403456,0,0,0,0,0
0,1109393408,0,1084227584,1092616192,1128792064,0,0,0,0,0
0,1109393408,0,1084227584,1092616192,1140457472,0,0,0,0,0
0,1109393408,0,1084227584,1097859072,0,0,0,0,0,0
0,1109393408,0,1084227584,1097859072,1065353216,0,0,0,0,0
0,1109393408,0,1084227584,1097859072,1084227584,0,0,0,0,0
0,1109393408,0,1084227584,1097859072,1092616192,0,0,0,0,0
0,1109393408,0,1084227584,1097859072,1112014848,0,0,0,0,0
0,1109393408,0,1084227584,1097859072,1120403456,0,0,0,0,0
0,1109393408,0,1084227584,1097859072,1128792064,0,0,0,0,0
0,1109393408,0,1084227584,1097859072,1140457472,0,0,0,0,0
0,1109393408,0,1084227584,1101004800,0,0,0,0,0,0
0,1109393408,0,1084227584,1101004800,1065353216,0,0,0,0,0
0,1109393408,0,1084227584,1101004800,1084227584,0,0,0,0,0
0,1109393408,0,1084227584,1101004800,1092616192,0,0,0,0,0
0,1109393408,0,1084227584,1101004800,1112014848,0,0,0,0,0
0,1109393408,0,1084227584,1101004800,1120403456,0,0,0,0,0
0,1109393408,0,1084227584,1101004800,1128792064,0,0,0,0,0
0,1109393408,0,1084227584,1101004800,1140457472,0,0,0,0,0
0,1109393408,0,1092616192,0,0,0,0,0,0,0
0,1109393408,0,1092616192,0,1065353216,0,0,0,0,0
0,1109393408,0,1092616192,0,1084227584,0,0,0,0,0
0,1109393408,0,1092616192,0,1092616192,0,0,0,0,0
0,1109393408,0,1092616192,0,1112014848,0,0,0,0,0
0,1109393408,0,1092616192,0,1120403456,0,0,0,0,0
0,1109393408,0,1092616192,0,1128792064,0,0,0,0,0
0,1109393408,0,1092616192,0,1140457472,0,0,0,0,0
0,1109393408,0,1092616192,1065353216,0,0,0,0,0,0
0,1109393408,0,1092616192,1065353216,1065353216,0,0,0,0,0
0,1109393408,0,1092616192,1065353216,1084227584,0,0,0,0,0
0,1109393408,0,1092616192,1065353216,1092616192,0,0,0,0,0
0,1109393408,0,1092616192,1065353216,1112014848,0,0,0,0,0
0,1109393408,0,1092616192,1065353216,1120403456,0,0,0,0,0
0,1109393408,0,1092616192,1065353216,1128792064,0,0,0,0,0
0,1109393408,0,1092616192,1065353216,1140457472,0,0,0,0,0
0,1109393408,0,1092616192,1084227584,0,0,0,0,0,0
0,1109393408,0,1092616192,1084227584,1065353216,0,0,0,0,0
0,1109393408,0,1092616192,1084227584,1084227584,0,0,0,0,0
0,1109393408,0,1092616192,1084227584,1092616192,0,0,0,0,0
0,1109393408,0,1092616192,1084227584,1112014848,0,0,0,0,0
0,1109393408,0,1092616192,1084227584,1120403456,0,0,0,0,0
0,1109393408,0,1092616192,1084227584,1128792064,0,0,0,0,0
0,1109393408,0,1092616192,1084227584,1140457472,0,0,0,0,0
0,1109393408,0,1092616192,1092616192,0,0,0,0,0,0
0,1109393408,0,1092616192,1092616192,1065353216,0,0,0,0,0
0,1109393408,0,1092616192,1092616192,1084227584,0,0,0,0,0
0,1109393408,0,1092616192,1092616192,1092616192,0,0,0,0,0
0,1109393408,0,1092616192,1092616192,1112014848,0,0,0,0,0
0,1109393408,0,1092616192,1092616192,1120403456,0,0,0,0,0
0,1109393408,0,1092616192,1092616192,1128792064,0,0,0,0,0
0,1109393408,0,1092616192,1092616192,1140457472,0,0,0,0,0
0,1109393408,0,1092616192,1097859072,0,0,0,0,0,0
